;SIGLA_UF_PV;NOME_MUNICIPIO_PV;NOTA_LINGUAGENS;NOTA_HUMANAS;NOTA_MATEMATICA;NOTA_NATUREZA;NOTA_REDAC;CIDADE/UF;LAT;LON
185;BA;Jaguarari;469.3865497076024;481.330701754386;485.20848484848483;464.68757575757576;577.2514619883041;Jaguarari, BA;-10.2575875;-40.1944363
186;BA;Jequié;493.0950039968025;506.11159072741805;520.4184518828453;482.03531380753134;646.5147881694644;Jequié, BA;-13.8604033;-40.0719627
187;BA;Jeremoabo;459.0672447013487;473.890366088632;479.37675350701403;452.7142284569138;583.1984585741811;Jeremoabo, BA;-10.0754917;-38.3476326
188;BA;Jiquiriçá;463.1313253012048;476.8686746987952;486.12919254658385;460.3844720496894;568.433734939759;Jiquiriçá, BA;-13.255353;-39.5693044
189;BA;João Dourado;465.4064705882353;480.0070588235294;498.9438095238095;466.4276190476191;602.8823529411765;João Dourado, BA;-11.3483643;-41.6626509
190;BA;Juazeiro;486.5800144560896;500.72930972172026;515.6639629200464;478.0543066821167;603.1080592699675;Juazeiro, BA;-9.4336959;-40.5068201
191;BA;Jussara;463.29247311827953;474.27741935483874;473.03258426966295;462.7898876404495;577.4193548387096;Jussara, BA;-11.0473921;-41.97167
192;BA;Lapão;472.9988970588235;486.04411764705884;497.92500000000007;475.2613636363636;620.9558823529412;Lapão, BA;-11.3827148;-41.833808
193;BA;Lauro de Freitas;514.3962400827871;530.9997240427733;547.7467434328895;502.83155811442964;651.4315281131425;Lauro de Freitas, BA;-12.89242;-38.3127691
194;BA;Livramento de Nossa Senhora;496.278073089701;518.8906976744187;537.9324278438031;492.5682512733447;663.5880398671096;Livramento de Nossa Senhora, BA;-13.6505468;-41.8412103
195;BA;Luís Eduardo Magalhães;494.4011305241521;510.25632065775955;523.1551835853132;490.8236501079914;624.48098663926;Luís Eduardo Magalhães, BA;-12.0869117;-45.7834163
196;BA;Macaúbas;485.43695652173915;508.08586956521737;520.3486529318542;483.9613312202852;680.8385093167702;Macaúbas, BA;-13.0174846;-42.6882221
197;BA;Maracás;478.27886710239653;489.4461873638344;499.4739234449761;466.8906698564593;590.4139433551198;Maracás, BA;-13.4408898;-40.433052
198;BA;Maragogipe;462.3588;480.1904;493.5725806451613;454.0185483870968;580.16;Maragogipe, BA;-12.7766206;-38.9174729
199;BA;Mata de São João;489.5651282051282;493.5820512820513;495.18548387096774;468.3532258064516;591.7948717948718;Mata de São João, BA;-12.530685;-38.300898
200;BA;Medeiros Neto;470.31709844559583;485.3932642487046;491.7044198895028;467.6348066298342;578.7564766839379;Medeiros Neto, BA;-17.3714581;-40.2224736
201;BA;Miguel Calmon;466.10718685831625;481.617659137577;492.4199570815451;464.5667381974249;582.4229979466119;Miguel Calmon, BA;-11.4309436;-40.5976501
202;BA;Milagres;468.0890243902439;478.64146341463413;484.61392405063293;460.4067510548523;571.4634146341464;Milagres, BA;-12.864635;-39.861092
203;BA;Monte Santo;462.89407894736837;480.98125;484.5083916083916;456.13251748251747;571.9078947368421;Monte Santo, BA;-10.4382898;-39.3304065
204;BA;Morro do Chapéu;467.43012820512826;484.69262820512824;488.2043189368771;456.63471760797336;580.4487179487179;Morro do Chapéu, BA;-11.5500293;-41.1570248
205;BA;Mucuri;490.65209125475286;505.1015209125476;536.9647773279352;485.2983805668016;621.3688212927757;Mucuri, BA;-18.0787487;-39.5470583
206;BA;Muritiba;491.89906976744186;510.42651162790696;518.0602870813398;486.87224880382774;633.953488372093;Muritiba, BA;-12.624266;-38.9885844
207;BA;Mutuípe;463.53729838709677;473.44032258064516;486.38619246861924;460.71108786610876;597.0564516129032;Mutuípe, BA;-13.2282298;-39.5060149
208;BA;Nazaré;471.7557009345794;485.5284112149533;489.4309941520468;460.2247563352826;568.4485981308411;Nazaré, BA;-13.0345586;-39.0062515
209;BA;Nova Viçosa;466.23875598086124;479.1354066985646;496.67537688442206;456.7492462311558;582.200956937799;Nova Viçosa, BA;-17.8907712;-39.3725471
210;BA;Oliveira dos Brejinhos;461.9793650793651;476.97063492063495;503.2965217391304;464.7130434782609;602.8571428571429;Oliveira dos Brejinhos, BA;-12.3193308;-42.8914271
211;BA;Palmas de Monte Alto;474.79322916666666;495.81145833333335;497.76684210526315;472.1405263157895;614.5833333333334;Palmas de Monte Alto, BA;-14.2636093;-43.1649976
212;BA;Paramirim;468.86062322946174;495.3024079320113;512.1113372093023;475.0841569767442;620.7648725212465;Paramirim, BA;-13.4437218;-42.2419768
213;BA;Paratinga;450.77534883720926;464.0181395348837;473.9743842364532;457.0049261083744;571.8139534883721;Paratinga, BA;-12.692459;-43.1805318
214;BA;Paripiranga;472.670458135861;493.08246445497633;500.5764415156508;474.46886326194397;622.0537124802528;Paripiranga, BA;-10.6828923;-37.8621523
215;BA;Paulo Afonso;486.8165024630542;503.1050492610837;518.0697224015494;476.06223369916074;616.5270935960591;Paulo Afonso, BA;-9.3991006;-38.226711
216;BA;Pilão Arcado;454.47345679012346;466.55;488.8411764705882;451.7052287581699;573.2098765432099;Pilão Arcado, BA;-10.0004334;-42.4793189
217;BA;Pindobaçu;461.67575757575753;473.4246212121212;485.56666666666666;459.0558232931727;580.0757575757576;Pindobaçu, BA;-10.7439121;-40.3619457
218;BA;Pojuca;493.8095238095238;505.3175983436853;512.3665226781858;479.90215982721384;620.0414078674949;Pojuca, BA;-12.4260268;-38.3266573
219;BA;Porto Seguro;499.47574978577546;512.5656383890317;518.1620055197792;486.99070837166516;591.9280205655527;Porto Seguro, BA;-16.443473;-39.064251
220;BA;Poções;469.3939045936396;481.70318021201416;491.7102968460111;462.25018552875696;584.3816254416961;Poções, BA;-14.5274879;-40.3665326
221;BA;Prado;484.5551181102362;498.3031496062992;510.0629166666667;473.165;599.9212598425197;Prado, BA;-17.336357;-39.222721
222;BA;Presidente Dutra;476.3167938931298;492.1160305343511;511.3276422764228;469.0528455284553;623.6641221374045;Presidente Dutra, BA;-11.2959181;-41.9871566
223;BA;Presidente Tancredo Neves;476.504845814978;494.44977973568285;497.9377880184332;469.31336405529953;629.0748898678414;Presidente Tancredo Neves, BA;-13.4556558;-39.4212197
224;BA;Remanso;476.2046575342466;494.23232876712325;515.2818713450292;475.9038011695907;611.7260273972603;Remanso, BA;-9.6179416;-42.0830557
225;BA;Riacho de Santana;475.08817829457365;501.48740310077517;513.6193293885601;479.8575936883629;642.5581395348837;Riacho de Santana, BA;-13.6100985;-42.9355254
226;BA;Riachão das Neves;466.52526315789476;471.8315789473684;476.83085106382975;464.09574468085106;598.3157894736842;Riachão das Neves, BA;-11.7481049;-44.9109851
227;BA;Riachão do Jacuípe;481.76109958506225;499.1247925311203;512.1408096280088;477.0195842450766;596.5560165975104;Riachão do Jacuípe, BA;-11.8071084;-39.3816843
228;BA;Ribeira do Pombal;485.2171728971963;501.64077102803736;507.2635593220339;471.3009685230024;604.4626168224299;Ribeira do Pombal, BA;-10.837299;-38.538152
229;BA;Rio Real;479.4071593533487;496.5568129330254;499.39975728155343;467.0019417475728;628.7759815242495;Rio Real, BA;-11.4869788;-37.9317491
230;BA;Rio de Contas;470.1133779264214;491.4056856187291;506.35448275862063;464.67344827586203;617.4581939799331;Rio de Contas, BA;-13.5803333;-41.8112152
231;BA;Ruy Barbosa;469.97900552486186;483.408103130755;494.95119047619045;463.155753968254;550.902394106814;Ruy Barbosa, BA;-12.2856669;-40.4958361
232;BA;Salvador;513.6832185003299;530.2742725207066;539.7664537970301;497.98595060398554;642.012753793154;Salvador, BA;-12.9822499;-38.4812772
233;BA;Santa Maria da Vitória;477.44842105263155;499.2098245614035;515.6424354243543;478.9448339483395;606.9824561403509;Santa Maria da Vitória, BA;-13.3901477;-44.2013167
234;BA;Santa Rita de Cássia;447.4311594202899;465.25917874396134;480.4559701492537;451.9278606965174;560.5797101449275;Santa Rita de Cássia, BA;-11.0013969;-44.5209684
235;BA;Santaluz;468.0398568019093;491.1427207637231;496.4573604060914;461.02360406091367;574.7494033412888;Santaluz, BA;-11.2505314;-39.3746617
236;BA;Santana;470.2650793650794;484.3663492063492;495.80781758957653;471.71107491856674;608.1269841269841;Santana, BA;-12.979217;-44.05064
237;BA;Santo Amaro;471.59904000000006;479.67456;482.77483221476507;458.0545302013423;554.944;Santo Amaro, BA;-12.5519686;-38.7060448
238;BA;Santo Antônio de Jesus;487.4739854318418;503.11914672216443;509.7734615384615;476.3958241758242;606.5868886576483;Santo Antônio de Jesus, BA;-12.9689361;-39.260914
239;BA;Santo Estêvão;460.62102496714846;473.36885676741133;481.967527173913;454.40285326086956;573.4822601839685;Santo Estêvão, BA;-12.4340621;-39.2556115
240;BA;Sapeaçu;453.3313253012048;469.9689759036145;484.7916408668731;456.8990712074303;553.3734939759037;Sapeaçu, BA;-12.7294438;-39.1862263
241;BA;Seabra;479.9525790349418;496.5249584026622;509.8584192439862;470.8201030927835;624.9584026622297;Seabra, BA;-12.4172071;-41.772051
242;BA;Senhor do Bonfim;474.1559301625527;488.76044551475013;504.35544239338003;475.4894334818587;591.6195063214931;Senhor do Bonfim, BA;-10.4602509;-40.189151
243;BA;Sento Sé;446.62017543859645;467.9587719298246;476.4140186915888;441.7514018691589;564.0350877192982;Sento Sé, BA;-9.7406436;-41.8830056
244;BA;Serra Dourada;455.9197628458498;479.62411067193676;496.5921810699588;466.4699588477366;592.5691699604743;Serra Dourada, BA;-12.758418;-43.9500907
245;BA;Serra do Ramalho;457.9879310344827;479.56149425287356;489.0813253012048;466.7807228915663;601.0344827586207;Serra do Ramalho, BA;-13.5442363;-43.5773151
246;BA;Serrinha;476.5664900662252;492.3747682119205;501.8831676136364;473.4122869318182;586.2781456953643;Serrinha, BA;-11.66199;-39.0034021
247;BA;Simões Filho;488.668487394958;501.18970588235294;508.31145717463846;474.30166852057846;594.3277310924369;Simões Filho, BA;-12.7867839;-38.4030365
248;BA;Sobradinho;476.6336099585062;481.6871369294606;505.0559471365639;463.27709251101317;552.6970954356847;Sobradinho, BA;-9.469775;-40.7957473
249;BA;São Felipe;466.21902834008097;488.0748987854251;480.4447257383966;459.62320675105485;583.9676113360324;São Felipe, BA;-12.8413439;-39.0942048
250;BA;São Francisco do Conde;455.87487437185933;470.1412060301508;472.8903743315508;452.8181818181818;526.2311557788945;São Francisco do Conde, BA;-12.628108;-38.6811326
251;BA;São Félix;456.7752941176471;460.49176470588236;454.48214285714283;443.30833333333334;521.8823529411765;São Félix, BA;-12.6069891;-38.9695574
252;BA;São Gabriel;488.6296296296296;505.8067901234568;523.672077922078;481.01038961038967;624.320987654321;São Gabriel, BA;-11.2281863;-41.8768254
253;BA;São Gonçalo dos Campos;462.34570765661255;477.91948955916473;484.7612048192771;465.0631325301205;565.1972157772622;São Gonçalo dos Campos, BA;-12.4339991;-38.9488082
254;BA;São Sebastião do Passé;489.4953642384106;500.9953642384106;496.7328519855596;468.6129963898917;586.4238410596026;São Sebastião do Passé, BA;-12.5177926;-38.4921566
255;BA;Teixeira de Freitas;496.61643002028393;514.1897903989181;523.4020363636364;481.5300363636364;633.1034482758621;Teixeira de Freitas, BA;-17.5376644;-39.7458096
256;BA;Tucano;490.75113122171945;504.6531674208145;522.5263285024155;483.5345410628019;609.0497737556561;Tucano, BA;-10.963517;-38.785957
257;BA;Uauá;482.3057268722467;502.0136563876652;497.5948837209302;468.72697674418606;575.8590308370044;Uauá, BA;-9.8384079;-39.4793914
258;BA;Ubaitaba;460.18652482269505;476.11536643026;478.9223350253807;455.92893401015226;572.387706855792;Ubaitaba, BA;-14.3117771;-39.3226605
259;BA;Ubaíra;467.2663865546218;483.5878151260504;488.2068085106383;469.1676595744681;574.6218487394958;Ubaíra, BA;-13.2616682;-39.6612866
260;BA;Uibaí;496.5445086705202;515.3618497109827;534.6512195121951;487.8701219512195;647.2832369942197;Uibaí, BA;-11.3349074;-42.1305245
261;BA;Umburanas;450.4848484848485;451.4143939393939;467.8853448275862;442.3775862068966;545.7575757575758;Umburanas, BA;-10.728752;-41.3220445
262;BA;Una;478.20633802816906;485.8647887323944;483.7480916030534;469.89312977099235;551.4084507042254;Una, BA;-15.2724926;-39.246885384186854
263;BA;Urandi;483.2630057803468;491.5346820809249;511.92670807453413;487.78136645962735;624.6242774566474;Urandi, BA;-14.7680766;-42.6573988
264;BA;Valente;475.21932773109245;488.69390756302516;500.7452272727273;469.84499999999997;599.7899159663865;Valente, BA;-11.4127335;-39.4627304
265;BA;Valença;490.09520361990946;505.13665158371043;507.4867172675522;479.8801707779886;609.8099547511313;Valença, BA;-13.3723582;-39.0694243
266;BA;Vera Cruz;473.5058252427184;487.047572815534;482.34983164983163;457.4154882154882;584.9838187702265;Vera Cruz, BA;-12.9608153;-38.6099216
267;BA;Vitória da Conquista;508.1286231884058;523.7950655624569;541.2919942039485;493.9628328201413;646.1249137336093;Vitória da Conquista, BA;-14.8567487;-40.8414804
268;BA;Xique-Xique;460.2209737827715;475.0355805243446;488.7602766798419;453.903557312253;563.183520599251;Xique-Xique, BA;-10.8217193;-42.7265689
269;CE;Acarape;472.618320610687;481.274427480916;487.7404761904762;464.38730158730164;576.9465648854962;Acarape, CE;-4.2237866;-38.7071663
270;CE;Acaraú;466.3231900452489;468.49920814479634;497.71142191142195;452.56946386946385;547.1945701357466;Acaraú, CE;-2.8869514;-40.1194713
271;CE;Acopiara;465.00190615835777;474.38372434017595;495.654347826087;453.17142857142863;518.3870967741935;Acopiara, CE;-6.0936464;-39.4543204
272;CE;Alto Santo;464.03361344537814;468.63361344537816;484.78035714285716;446.06964285714287;479.4117647058824;Alto Santo, CE;-5.5190371;-38.2719351
273;CE;Amontada;446.2903930131004;452.8215429403203;477.14251207729467;439.58727858293076;460.34934497816596;Amontada, CE;-3.3634586;-39.8284791
274;CE;Aquiraz;486.0410540915395;492.4119278779473;504.7997122302158;466.2425899280575;590.5409153952843;Aquiraz, CE;-3.9063117;-38.387504
275;CE;Aracati;477.2325903151422;486.16318216756343;503.2503987240829;463.04521531100477;555.5880092236741;Aracati, CE;-4.558259;-37.767894
276;CE;Aracoiaba;466.78816964285716;473.3314732142857;487.8002331002331;452.9538461538462;554.4642857142857;Aracoiaba, CE;-4.3702577;-38.8084313
277;CE;Araripe;474.01545667447306;481.02622950819676;508.3695090439276;467.7625322997416;594.0983606557377;Araripe, CE;-7.212861;-40.1359222
278;CE;Aratuba;463.7936170212766;470.58;488.468778280543;452.92986425339365;499.5744680851064;Aratuba, CE;-4.4195958;-39.0463737
279;CE;Assaré;465.32620087336244;476.54847161572053;491.458041958042;452.418648018648;513.5371179039302;Assaré, CE;-6.8746791;-39.8741385
280;CE;Aurora;472.7039215686275;485.8330882352941;504.3200507614213;460.4068527918781;647.7941176470588;Aurora, CE;-6.9426019;-38.9693765
281;CE;Banabuiú;475.58684210526314;480.73526315789474;492.32983425414363;456.44806629834255;534.421052631579;Banabuiú, CE;-5.3046404;-38.919766
282;CE;Barbalha;498.13149522799574;514.4905620360552;529.8296909492274;493.1401766004415;646.9989395546129;Barbalha, CE;-7.3121067;-39.3036427
283;CE;Barreira;475.27908745247146;479.61825095057037;503.46890756302525;463.3672268907563;549.8859315589353;Barreira, CE;-4.2883361;-38.641094
284;CE;Barro;478.7682926829268;493.9769647696477;516.0419718309859;470.1315492957747;633.1165311653117;Barro, CE;-7.1713587;-38.7742136
285;CE;Barroquinha;464.2676258992806;480.10395683453237;486.0252747252747;447.7560439560439;532.7338129496403;Barroquinha, CE;-3.0200371;-41.1339229
286;CE;Baturité;474.43425345043914;481.72346298619823;492.36985769728335;457.64708926261324;579.8745294855709;Baturité, CE;-4.3290203;-38.8821055
287;CE;Beberibe;475.9300859598854;483.4138968481376;489.36700288184437;453.3974063400576;546.5329512893983;Beberibe, CE;-4.1810469;-38.1298101
288;CE;Bela Cruz;474.2655976676385;474.01778425655976;501.03625;466.1903125;531.8950437317784;Bela Cruz, CE;-3.0529129;-40.167582
289;CE;Boa Viagem;465.1306666666667;473.6305185185185;491.61829855537724;453.3322632423756;507.52592592592595;Boa Viagem, CE;-5.1261877;-39.7300055
290;CE;Brejo Santo;480.5198384201077;496.4017055655296;519.0750702905342;475.72549203373944;623.8061041292639;Brejo Santo, CE;-7.4909841;-38.9859152
291;CE;Camocim;487.75268935236005;490.40021953896814;506.10175849941385;463.00668229777256;549.3962678375411;Camocim, CE;-2.9009918;-40.8427389
292;CE;Campos Sales;464.2918962722852;474.8886547811993;482.6671186440678;455.1010169491525;539.870340356564;Campos Sales, CE;-7.0750814;-40.3830178
293;CE;Canindé;485.11613459879203;493.3597929249353;512.3122109158187;463.62969472710455;596.7040552200173;Canindé, CE;-4.3547946;-39.3108516
294;CE;Caridade;465.8230769230769;467.5824933687003;489.08375350140057;449.7386554621849;566.8965517241379;Caridade, CE;-4.2316487;-39.1946515
295;CE;Caririaçu;477.33763919821826;490.2256124721603;508.3225581395349;467.8525581395349;611.9376391982182;Caririaçu, CE;-7.0417053;-39.2835527
296;CE;Cariré;483.04726989079563;488.14399375975034;511.6886914378029;464.88513731825526;553.1669266770671;Cariré, CE;-3.948584;-40.476028
297;CE;Cascavel;487.0017772511848;495.0555687203792;505.98125770653513;468.44167694204685;605.9004739336493;Cascavel, CE;-4.129666;-38.241178
298;CE;Caucaia;487.54530085959885;499.181547277937;509.7161486898232;469.19914686166976;578.9971346704871;Caucaia, CE;-3.7300563;-38.6593082
299;CE;Cedro;464.58250652741515;464.3052219321149;475.3355013550135;454.95718157181574;523.0809399477807;Cedro, CE;-6.6065382;-39.0599487
300;CE;Chaval;459.2650717703349;476.26985645933013;480.0864077669903;452.4121359223301;519.0430622009569;Chaval, CE;-3.0339874;-41.2438452
301;CE;Coreaú;479.7843558282209;481.90368098159513;526.0271844660194;464.5928802588997;607.9141104294479;Coreaú, CE;-3.5519794;-40.6528409
302;CE;Crateús;479.3668585526316;492.0802631578947;508.7131849315069;467.7210616438356;593.2401315789474;Crateús, CE;-5.1782451;-40.6696545
303;CE;Crato;497.9253460620525;514.7136038186158;529.0477203647416;489.61757852077;629.708830548926;Crato, CE;-7.2369112;-39.4149236
304;CE;Cruz;473.90554089709764;483.6071240105541;513.59375;458.2404891304348;514.4591029023746;Cruz, CE;-2.918128;-40.175981
